"","std","mean"
"z.Train.Gyro.Person.22",0.272995979616136,-0.000458300211170682
"z.Train.Gyro.Person.23",0.275688960395745,-0.00126958743065456
"z.Train.Gyro.Person.24",0.273874270472536,-0.000803470640779437
"z.Train.Gyro.Person.25",0.271046928717654,-0.0029858033597358
"z.Train.Gyro.Person.26",0.272447259228785,-0.00684951237729895
"z.Train.Gyro.Person.27",0.274444912712874,-0.008100162808981
"z.Train.Gyro.Person.28",0.280745675650873,-0.00660624430858432
"z.Train.Gyro.Person.29",0.28691317746275,-0.00452658121926332
"z.Train.Gyro.Person.30",0.284144471782176,-0.00384445872208381
"z.Train.Gyro.Person.31",0.284752125430785,-0.00488110954421785
"z.Train.Gyro.Person.32",0.292732708419664,-0.00667024045894333
"z.Train.Gyro.Person.33",0.298543416471497,-0.00717179566006661
"z.Train.Gyro.Person.34",0.292691860432085,-0.00738162815797421
"z.Train.Gyro.Person.35",0.289197961005617,-0.00735445796796064
"z.Train.Gyro.Person.36",0.290918664988532,-0.00529014268804723
"z.Train.Gyro.Person.37",0.288884876841706,-0.0056271264600716
"z.Train.Gyro.Person.38",0.292276340761621,-0.00831462098528266
"z.Train.Gyro.Person.39",0.294811149268511,-0.00845428489103597
"z.Train.Gyro.Person.40",0.29082929779176,-0.00879994823507906
"z.Train.Gyro.Person.41",0.286868044969814,-0.0105327276907058
"z.Train.Gyro.Person.42",0.287511186279317,-0.0111730503446193
"z.Train.Gyro.Person.43",0.281068655970236,-0.0107689454812331
"z.Train.Gyro.Person.44",0.277343326591329,-0.00901701521921955
"z.Train.Gyro.Person.45",0.278377033784182,-0.00688214834465219
"z.Train.Gyro.Person.46",0.280198646617289,-0.00489168704363828
"z.Train.Gyro.Person.47",0.276027643177631,-0.00299595411539362
"z.Train.Gyro.Person.48",0.274906705146498,-0.00348631961314116
"z.Train.Gyro.Person.49",0.279730514729547,-0.00511885120428232
"z.Train.Gyro.Person.50",0.281127043605482,-0.00393700687094944
"z.Train.Gyro.Person.51",0.271995307275306,-6.39300391822191e-05
"z.Train.Gyro.Person.52",0.266791591033115,0.00159967980049712
"z.Train.Gyro.Person.53",0.269224722608402,-0.00137613363426094
"z.Train.Gyro.Person.54",0.272619678918704,-0.00465807290631931
"z.Train.Gyro.Person.55",0.274786638871119,-0.00627635650514727
"z.Train.Gyro.Person.56",0.275805230367157,-0.00702959159156837
"z.Train.Gyro.Person.57",0.277352693402989,-0.0055018886932131
"z.Train.Gyro.Person.58",0.27776564258701,-0.00251287629942009
"z.Train.Gyro.Person.59",0.275898741010425,-5.29789779372241e-05
"z.Train.Gyro.Person.60",0.274837097483723,0.00133075310505599
"z.Train.Gyro.Person.61",0.274850554602436,0.00212657374639973
"z.Train.Gyro.Person.62",0.276672016061443,0.00266303465255853
"z.Train.Gyro.Person.63",0.284974749377045,0.00251833087040641
"z.Train.Gyro.Person.64",0.282039818618259,0.00271685793602341
"z.Train.Gyro.Person.65",0.272648819136727,0.00261863767653207
"z.Train.Gyro.Person.66",0.274476547482169,0.00213111982327791
"z.Train.Gyro.Person.67",0.278507386698699,0.00333726279121819
"z.Train.Gyro.Person.68",0.276032079082109,0.0045102211698378
"z.Train.Gyro.Person.69",0.276702423144325,0.00606370489927384
"z.Train.Gyro.Person.70",0.275839655004894,0.00882638053572786
"z.Train.Gyro.Person.71",0.271764970206663,0.0098331235829301
"z.Train.Gyro.Person.72",0.278177375955291,0.00928570956207703
"z.Train.Gyro.Person.73",0.28058016248574,0.00671120812385714
"z.Train.Gyro.Person.74",0.276667191663622,0.00437503862222972
"z.Train.Gyro.Person.75",0.278221043752026,0.00524589744016627
"z.Train.Gyro.Person.76",0.277141735454801,0.00498676856871395
"z.Train.Gyro.Person.77",0.276383856145844,0.00362681874220903
"z.Train.Gyro.Person.78",0.276129543125967,0.00231716778240075
"z.Train.Gyro.Person.79",0.267984369509366,0.000453119646813369
"z.Train.Gyro.Person.80",0.264796441605321,-0.00049855581037869
"z.Train.Gyro.Person.81",0.266980829069272,-0.00164822725985036
"z.Train.Gyro.Person.82",0.268473486498768,-0.000793678391446216
"z.Train.Gyro.Person.83",0.265368279788736,0.00115174203500713
"z.Train.Gyro.Person.84",0.262908191924135,0.000867192313067187
"z.Train.Gyro.Person.85",0.261999317692823,0.00110631673370037
"z.Train.Gyro.Person.86",0.263966379776622,0.000890752913108246
"z.Train.Gyro.Person.87",0.267842528568869,0.000649496333274856
"z.Train.Gyro.Person.88",0.266923904901246,0.00205667909797184
"z.Train.Gyro.Person.89",0.264867042388836,0.0013499826971831
"z.Train.Gyro.Person.90",0.265667958651938,-0.00094260271041398
"z.Train.Gyro.Person.91",0.266909747568014,-0.000906775030486257
"z.Train.Gyro.Person.92",0.271568746808468,0.00115531847624771
"z.Train.Gyro.Person.93",0.279025826371948,0.00208011873435969
"z.Train.Gyro.Person.94",0.277856802563751,0.00179444203580896
"z.Train.Gyro.Person.95",0.277212031276929,0.000634951430702409
"z.Train.Gyro.Person.96",0.284453257775977,-0.00171268481676485
"z.Train.Gyro.Person.97",0.291442607054806,-0.00232562151853285
"z.Train.Gyro.Person.98",0.286735100281457,-0.00306310506028164
"z.Train.Gyro.Person.99",0.283941901554278,-0.00496922462361798
"z.Train.Gyro.Person.100",0.284987947718802,-0.00419747769066006
"z.Train.Gyro.Person.101",0.282961319367341,-0.00454037592292637
"z.Train.Gyro.Person.102",0.284188297282483,-0.00732810420930709
"z.Train.Gyro.Person.103",0.28426578220131,-0.0076741056078395
"z.Train.Gyro.Person.104",0.28148193296822,-0.00689211636358602
"z.Train.Gyro.Person.105",0.278382277781189,-0.00640629625084832
"z.Train.Gyro.Person.106",0.279612177556579,-0.00540018949144656
"z.Train.Gyro.Person.107",0.276084059424816,-0.00425246530121955
"z.Train.Gyro.Person.108",0.274031202167008,-0.00306318235856668
"z.Train.Gyro.Person.109",0.274058736988604,-0.0028530472880604
"z.Train.Gyro.Person.110",0.275462154005294,-0.00271253947084561
"z.Train.Gyro.Person.111",0.272328568394972,-0.0026191130122209
"z.Train.Gyro.Person.112",0.270361611974488,-0.00505094083581167
"z.Train.Gyro.Person.113",0.273628196210035,-0.00763355498078045
"z.Train.Gyro.Person.114",0.275401911999684,-0.00608999036659586
"z.Train.Gyro.Person.115",0.265291588651429,-0.000921877548598575
"z.Train.Gyro.Person.116",0.25974831670804,0.00183602052999898
"z.Train.Gyro.Person.117",0.261710458789895,-0.000909114164875127
"z.Train.Gyro.Person.118",0.266092584807824,-0.00395852866554903
"z.Train.Gyro.Person.119",0.269607059357445,-0.0048066230006851
"z.Train.Gyro.Person.120",0.269336937923035,-0.00426576594433729
"z.Train.Gyro.Person.121",0.270060173663336,-0.0017259106996264
"z.Train.Gyro.Person.122",0.273166363809939,0.00104521072581574
"z.Train.Gyro.Person.123",0.273394560823976,0.00291462403814693
"z.Train.Gyro.Person.124",0.272056450286301,0.00395815714442823
"z.Train.Gyro.Person.125",0.272168103673429,0.00421936580096708
"z.Train.Gyro.Person.126",0.277455562192933,0.00473999000943332
"z.Train.Gyro.Person.127",0.287642803026281,0.00497420095653468
"z.Train.Gyro.Person.128",0.283647527630683,0.00494726204474415
